Xpath,Nome,Definição,Tipo de Dado,Tamanho,Mandatoriedade,Formato,Domínio,Mínimo de Ocorrências,Máximo de Ocorrências,Restrições,Nulidade,Tipo de Dado Json,Exemplo,Tamanho mínimo
/contracts/{contractId}/data/contractedFees/feeCode,,Sigla identificadora da tarifa pactuada,string,140,Opcional,,,,,,Não permitido,string,CADASTRO,
/contracts/{contractId}/data/contractedFees/feeChargeType,,Tipo de cobrança para a tarifa pactuada no contrato.,string,,Opcional,,"UNICA, POR_PARCELA",,,,Não permitido,string,UNICA,
/contracts/{contractId}/data/contractedFees/feeCharge,,"""Forma de cobrança relativa a tarifa pactuada no contrato. (Vide Enum)
- Mínimo
- Máximo
- Fixo
- Percentual""
",string,,Opcional,,"MINIMO, MAXIMO, FIXO, PERCENTUAL",,,,Não permitido,string,MINIMO,
/contracts/{contractId}/data/contractedFees/feeAmount,,"Valor monetário da tarifa pactuada no contrato. 

[Restrição] Preenchimento obrigatório quando a forma de cobrança for diferente de Percentual.
",string,20,Opcional,double,,,,,Não permitido,string,100000.0400,4
/contracts/{contractId}/data/contractedFees/feeRate,,"É o valor da tarifa em percentual pactuada no contrato.

[Restrição] Preenchimento obrigatório quando a forma de cobrança for Percentual.
",string,8,Opcional,double,,,,,Não permitido,string,0.062000,8
/contracts/{contractId}/data/contractedFinanceCharges/chargeType,,Tipo de encargo pactuado no contrato.,string,,Opcional,,"JUROS_REMUNERATORIOS_POR_ATRASO, MULTA_ATRASO_PAGAMENTO, JUROS_MORA_ATRASO, IOF_CONTRATACAO, IOF_POR_ATRASO, SEM_ENCARGO, OUTROS",,,,Não permitido,string,JUROS_REMUNERATORIOS_POR_ATRASO,
/contracts/{contractId}/data/contractedFinanceCharges/chargeAdditionalInfo,,"Campo para informações adicionais.

[Restrição] Obrigatório se selecionada a opção 'OUTROS' em Tipo de encargo pactuado no contrato.
",string,140,Opcional,,,,,,Não permitido,string,Informações adicionais sobre encargos.,
/contracts/{contractId}/data/contractedFinanceCharges/chargeRate,,"Representa o valor do encargo em percentual pactuado no contrato.

O preenchimento deve respeitar as 6 casas decimais, mesmo que venham preenchidas com zeros(representação de porcentagem p.ex: 0.150000. Este valor representa 15%. O valor 1 representa 100%).
",string,8,Opcional,double,,,,,Não permitido,string,0.070000,8
/contracts/{contractId}/data/nextInstalmentAmount,,"Informa o valor da próxima parcela à vencer. Para contratos liquidados, retornar zero, seguindo o pattern.   [Restrição]   O envio do campo será obrigatório para CPC (campo “productSubTypeCategory” preenchido com CREDITO_PESSOAL_CLEAN).
",string,20,Opcional,double,,,,,Não permitido,string,1000.0400,4
/contracts/{contractId}/links/self,,URI completo que gerou a resposta atual.,string,2000,Opcional,url,,,,,Não permitido,string,https://api.banco.com.br/open-banking/api/v1/resource,
/contracts/{contractId}/links/first,,URI da primeira página que originou essa lista de resultados. Restrição - Obrigatório quando não for a primeira página da resposta,string,2000,Opcional,url,,,,,Não permitido,string,https://api.banco.com.br/open-banking/api/v1/resource,
/contracts/{contractId}/links/prev,,URI da página anterior dessa lista de resultados. Restrição - 	Obrigatório quando não for a primeira página da resposta,string,2000,Opcional,url,,,,,Não permitido,string,https://api.banco.com.br/open-banking/api/v1/resource,
/contracts/{contractId}/links/next,,URI da próxima página dessa lista de resultados. Restrição - Obrigatório quando não for a última página da resposta,string,2000,Opcional,url,,,,,Não permitido,string,https://api.banco.com.br/open-banking/api/v1/resource,
/contracts/{contractId}/links/last,,URI da última página dessa lista de resultados. Restrição - Obrigatório quando não for a última página da resposta,string,2000,Opcional,url,,,,,Não permitido,string,https://api.banco.com.br/open-banking/api/v1/resource,
/contracts/{contractId}/meta/totalRecords,,Número total de registros no resultado,integer,,Opcional,int32,,,,,Não permitido,integer,1,
/contracts/{contractId}/meta/totalPages,,Número total de páginas no resultado,integer,,Opcional,int32,,,,,Não permitido,integer,1,
/contracts/{contractId}/meta/requestDateTime,,"Data e hora da consulta, conforme especificação RFC-3339, formato UTC.",string,20,Opcional,date-time,,,,,Não permitido,string,2021-05-21T08:30:00Z,
